Production_ID,Production_Date,Shift,Product_ID,Product_Name,Product_Category,Machine_ID,Operator_ID,Planned_Qty,Produced_Qty,Good_Qty,Rejected_Qty,Production_Hours,Downtime_Hours,Raw_Material_Used_Kg,Wastage_Kg,Defect_Type,Production_Efficiency_%,Defect_Rate_%,Production_Status,Batch_Quality,Product_Quality_Level,Product_Quality_Score
P009440,05-08-2025,Night,NP005,Plastic Dustbin,Household Utility,M001,E021,1146,1180,1162,18,7.88,0.47,2164.1,39.38,Deformed Product,102.97,1.53,Completed,High,Low,33.044
P009441,12-07-2021,Night,NP006,Kitchen Container,Kitchen Product,M005,E011,1215,1154,1016,138,7.94,0.53,666.99,23.28,Shape Defect,94.98,11.96,Review,Low,High,96.056
P009442,21-10-2024,Morning,NP005,Plastic Dustbin,Household Utility,M005,E008,1513,1461,1301,160,6.34,1.35,2950.54,15.23,Shape Defect,96.56,10.95,Review,Low,Low,33.044
P009443,06-02-2025,Night,NP001,Plastic Bucket,Household Utility,M003,E007,969,885,828,57,7.33,0.57,1091.03,36.64,Dimensional Defect,91.33,6.44,Completed,Medium,High,52.232
P009444,20-05-2023,Evening,NP001,Plastic Bucket,Household Utility,M005,E010,1708,1327,1318,9,7.54,0.66,1559,28.75,Surface Defect,77.69,0.68,Completed,Low,High,52.232
P009445,18-02-2021,Evening,NP003,Plastic Chair,Furniture,M005,E020,547,535,528,7,7.3,0.71,1527.47,6.46,Surface Defect,97.81,1.31,Completed,High,Medium,46.592
P009446,04-07-2025,Evening,NP006,Kitchen Container,Kitchen Product,M003,E027,1747,1676,1602,74,7.89,0.5,899.22,7.75,Dimensional Defect,95.94,4.42,Completed,Medium,High,96.056
P009447,03-01-2026,Morning,NP004,Storage Box,Storage,M002,E020,351,326,312,14,6.37,1.52,515.03,16.36,Shape Defect,92.88,4.29,Completed,Medium,Low,22.264
P009448,24-09-2021,Night,NP006,Kitchen Container,Kitchen Product,M002,E002,860,770,725,45,6.71,0.13,429.57,21.37,Shape Defect,89.53,5.84,Completed,Low,High,96.056
P009449,24-12-2025,Evening,NP005,Plastic Dustbin,Household Utility,M001,E001,946,843,830,13,7.55,1.12,1600.11,3.44,Dimensional Defect,89.11,1.54,Completed,Low,Low,33.044
P009450,07-01-2026,Morning,NP005,Plastic Dustbin,Household Utility,M003,E029,1119,1083,973,110,6.56,0.4,2167.84,11.94,Deformed Product,96.78,10.16,Review,Low,Low,33.044
P009451,12-05-2024,Night,NP001,Plastic Bucket,Household Utility,M005,E028,1009,984,968,16,7.97,0.51,1091.26,5.72,None,97.52,1.63,Completed,High,High,52.232
P009452,20-01-2022,Night,NP003,Plastic Chair,Furniture,M006,E025,592,461,440,21,5.95,0.39,1389.25,12.92,Crack,77.87,4.56,Completed,Low,Medium,46.592
P009453,14-11-2022,Morning,NP004,Storage Box,Storage,M005,E026,166,169,161,8,7.6,1.2,281.18,1.25,None,101.81,4.73,Completed,Medium,Low,22.264
P009454,14-08-2022,Evening,NP005,Plastic Dustbin,Household Utility,M003,E010,816,789,767,22,6.7,0.23,1520.66,3.67,None,96.69,2.79,Completed,High,Low,33.044
P009455,19-12-2024,Morning,NP002,Plastic Mug,Household Utility,M005,E004,462,428,421,7,7.96,0.22,108.43,35.14,Colour Defect,92.64,1.64,Completed,Medium,Medium,47.322
P009456,28-08-2026,Morning,NP002,Plastic Mug,Household Utility,M002,E002,1673,1540,1476,64,6.84,0.66,371.44,10.79,Crack,92.05,4.16,Completed,Medium,Medium,47.322
P009457,23-11-2025,Morning,NP001,Plastic Bucket,Household Utility,M003,E013,1657,1637,1494,143,6.3,1.59,2078.33,39.42,Deformed Product,98.79,8.74,Review,Low,High,52.232
P009458,04-03-2025,Morning,NP006,Kitchen Container,Kitchen Product,M003,E017,1657,1465,1435,30,6.37,1.32,782.49,10.96,Deformed Product,88.41,2.05,Completed,Low,High,96.056
P009459,22-03-2022,Evening,NP004,Storage Box,Storage,M002,E014,1762,1626,1596,30,7.99,0.44,2803.12,19.18,None,92.28,1.85,Completed,Medium,Low,22.264
P009460,25-06-2026,Night,NP005,Plastic Dustbin,Household Utility,M004,E011,1055,972,967,5,5.79,1.22,1898.64,11.24,Crack,92.13,0.51,Completed,Medium,Low,33.044
P009461,19-06-2023,Evening,NP004,Storage Box,Storage,M005,E004,699,636,586,50,5.99,0.04,1017.9,38.6,Surface Defect,90.99,7.86,Completed,Low,Low,22.264
P009462,04-01-2022,Morning,NP005,Plastic Dustbin,Household Utility,M006,E004,1598,1515,1344,171,6.36,1.31,2750.24,34.52,Surface Defect,94.81,11.29,Review,Low,Low,33.044
P009463,21-03-2025,Morning,NP005,Plastic Dustbin,Household Utility,M006,E022,1587,1461,1332,129,7.02,1.37,2899.57,29.21,Shape Defect,92.06,8.83,Review,Low,Low,33.044
P009464,15-04-2026,Morning,NP001,Plastic Bucket,Household Utility,M003,E004,168,165,152,13,5.65,0.54,199.16,28.24,Surface Defect,98.21,7.88,Completed,Low,High,52.232
P009465,03-07-2022,Morning,NP001,Plastic Bucket,Household Utility,M006,E026,679,612,605,7,6.91,0.67,770.56,13.61,None,90.13,1.14,Completed,Medium,High,52.232
P009466,30-08-2021,Morning,NP006,Kitchen Container,Kitchen Product,M002,E017,1439,1354,1278,76,6.5,0.54,767.77,1.32,Colour Defect,94.09,5.61,Completed,Medium,High,96.056
P009467,19-05-2022,Morning,NP006,Kitchen Container,Kitchen Product,M001,E011,1130,1054,1016,38,5.59,1.38,604.68,33.41,Crack,93.27,3.61,Completed,Medium,High,96.056
P009468,18-06-2021,Morning,NP002,Plastic Mug,Household Utility,M006,E012,1599,1389,1266,123,7.62,1.2,365.48,7.1,Colour Defect,86.87,8.86,Review,Low,Medium,47.322
P009469,11-09-2022,Evening,NP006,Kitchen Container,Kitchen Product,M003,E009,231,218,217,1,7.41,1.53,122.55,20.63,None,94.37,0.46,Completed,Medium,High,96.056
P009470,24-03-2021,Night,NP003,Plastic Chair,Furniture,M004,E008,556,549,540,9,7.9,0.14,1514.53,19.08,Dimensional Defect,98.74,1.64,Completed,High,Medium,46.592
P009471,15-04-2026,Morning,NP005,Plastic Dustbin,Household Utility,M001,E005,339,319,298,21,6.57,0.7,588.94,12.55,None,94.1,6.58,Completed,Medium,Low,33.044
P009472,31-05-2022,Morning,NP005,Plastic Dustbin,Household Utility,M004,E027,1206,1119,1101,18,7.63,0.18,2052.27,26.17,None,92.79,1.61,Completed,Medium,Low,33.044
P009473,04-02-2021,Morning,NP001,Plastic Bucket,Household Utility,M002,E023,1635,1461,1415,46,7.59,0.74,1838.04,3.21,Dimensional Defect,89.36,3.15,Completed,Low,High,52.232
P009474,27-12-2023,Morning,NP003,Plastic Chair,Furniture,M003,E009,1298,1263,1200,63,7.45,0.83,3161.49,14.64,Dimensional Defect,97.3,4.99,Completed,Medium,Medium,46.592
P009475,21-05-2025,Morning,NP001,Plastic Bucket,Household Utility,M002,E012,210,209,197,12,5.74,0.32,241.09,30.94,Surface Defect,99.52,5.74,Completed,Medium,High,52.232
P009476,08-04-2026,Evening,NP001,Plastic Bucket,Household Utility,M005,E020,817,798,709,89,7.1,0.47,970.46,34.22,None,97.67,11.15,Review,Low,High,52.232
P009477,30-09-2024,Evening,NP004,Storage Box,Storage,M005,E020,415,372,359,13,5.9,0.48,614.56,4.18,Surface Defect,89.64,3.49,Completed,Low,Low,22.264
P009478,09-08-2022,Evening,NP004,Storage Box,Storage,M005,E022,908,786,755,31,6.94,0.23,1296.37,12.29,Surface Defect,86.56,3.94,Completed,Low,Low,22.264
P009479,15-03-2026,Evening,NP002,Plastic Mug,Household Utility,M002,E012,815,775,763,12,7.69,0.47,190.6,18.51,Deformed Product,95.09,1.55,Completed,High,Medium,47.322
P009480,14-11-2024,Morning,NP004,Storage Box,Storage,M006,E015,962,784,742,42,5.9,1.19,1231.69,34.16,None,81.5,5.36,Completed,Low,Low,22.264
P009481,21-04-2024,Evening,NP004,Storage Box,Storage,M003,E016,296,277,257,20,6.99,0.47,448.72,18.22,Surface Defect,93.58,7.22,Completed,Low,Low,22.264
P009482,29-03-2023,Night,NP003,Plastic Chair,Furniture,M002,E022,820,784,756,28,7.62,0.42,2185.52,31.42,None,95.61,3.57,Completed,Medium,Medium,46.592
P009483,30-01-2026,Evening,NP002,Plastic Mug,Household Utility,M004,E025,1533,1423,1297,126,6.09,1.13,372,26.26,None,92.82,8.85,Review,Low,Medium,47.322
P009484,30-10-2021,Morning,NP003,Plastic Chair,Furniture,M006,E029,1713,1538,1515,23,6.59,1.29,4399.82,38.88,Crack,89.78,1.5,Completed,Low,Medium,46.592
P009485,23-05-2024,Morning,NP003,Plastic Chair,Furniture,M004,E025,1587,1391,1359,32,7.82,0.26,3728.44,30.52,Shape Defect,87.65,2.3,Completed,Low,Medium,46.592
P009486,27-03-2024,Evening,NP002,Plastic Mug,Household Utility,M002,E001,680,592,550,42,6.13,1.12,146.79,4.11,Colour Defect,87.06,7.09,Completed,Low,Medium,47.322
P009487,08-07-2025,Morning,NP003,Plastic Chair,Furniture,M001,E030,844,729,700,29,7.28,1.37,2241.05,35.57,None,86.37,3.98,Completed,Low,Medium,46.592
P009488,29-05-2023,Evening,NP003,Plastic Chair,Furniture,M005,E013,1693,1315,1157,158,7.33,0.65,3663.23,27.48,Colour Defect,77.67,12.02,Review,Low,Medium,46.592
P009489,03-05-2026,Evening,NP006,Kitchen Container,Kitchen Product,M005,E022,258,256,248,8,5.62,1.16,138.96,13.15,Crack,99.22,3.12,Completed,Medium,High,96.056
P009490,31-01-2024,Night,NP005,Plastic Dustbin,Household Utility,M004,E009,668,604,592,12,6.76,0.07,1196.63,8.06,Dimensional Defect,90.42,1.99,Completed,Medium,Low,33.044
P009491,21-04-2025,Morning,NP005,Plastic Dustbin,Household Utility,M003,E025,1532,1578,1503,75,5.67,0.03,2876.34,33.34,None,103,4.75,Completed,Medium,Low,33.044
P009492,21-01-2022,Night,NP005,Plastic Dustbin,Household Utility,M004,E023,1442,1353,1277,76,6.98,0.55,2636.97,20.83,None,93.83,5.62,Completed,Medium,Low,33.044
P009493,18-02-2022,Night,NP006,Kitchen Container,Kitchen Product,M003,E008,1076,846,785,61,6.3,0.39,478.85,8.75,None,78.62,7.21,Completed,Low,High,96.056
P009494,29-08-2022,Evening,NP004,Storage Box,Storage,M002,E012,189,176,172,4,5.93,1.35,278.08,14.76,Colour Defect,93.12,2.27,Completed,Medium,Low,22.264
P009495,11-09-2023,Evening,NP001,Plastic Bucket,Household Utility,M006,E015,860,886,859,27,7.93,1.26,1060.86,6.98,Colour Defect,103.02,3.05,Completed,Medium,High,52.232
P009496,23-02-2021,Night,NP004,Storage Box,Storage,M003,E021,219,201,195,6,7.25,1.55,311.8,2.88,Colour Defect,91.78,2.99,Completed,Medium,Low,22.264
P009497,26-08-2025,Morning,NP006,Kitchen Container,Kitchen Product,M002,E025,1607,1493,1467,26,6.36,1.22,814.32,35.09,Surface Defect,92.91,1.74,Completed,Medium,High,96.056
P009498,05-02-2023,Night,NP004,Storage Box,Storage,M003,E028,508,495,436,59,7.25,0.62,792.01,31.2,None,97.44,11.92,Review,Low,Low,22.264
P009499,13-03-2026,Evening,NP006,Kitchen Container,Kitchen Product,M006,E027,1784,1586,1554,32,5.54,1.02,840.61,8.93,Shape Defect,88.9,2.02,Completed,Low,High,96.056
P009500,14-01-2024,Morning,NP005,Plastic Dustbin,Household Utility,M002,E016,537,497,487,10,6.52,0.57,962.7,25.9,None,92.55,2.01,Completed,Medium,Low,33.044
P009501,17-11-2024,Evening,NP004,Storage Box,Storage,M005,E017,1377,1332,1309,23,7.92,0.01,2182.1,19.59,Surface Defect,96.73,1.73,Completed,High,Low,22.264
P009502,21-08-2022,Morning,NP001,Plastic Bucket,Household Utility,M003,E023,472,434,424,10,7.27,0.57,482.74,3.82,Surface Defect,91.95,2.3,Completed,Medium,High,52.232
P009503,13-06-2021,Evening,NP002,Plastic Mug,Household Utility,M004,E008,822,786,743,43,7.62,1.04,185.79,23.03,Shape Defect,95.62,5.47,Completed,Medium,Medium,47.322
P009504,03-06-2024,Evening,NP005,Plastic Dustbin,Household Utility,M001,E030,1252,1184,1122,62,7.32,0.7,2270.66,29.68,Surface Defect,94.57,5.24,Completed,Medium,Low,33.044
P009505,30-01-2026,Morning,NP001,Plastic Bucket,Household Utility,M005,E006,1432,1440,1425,15,5.98,0.52,1648.75,9.94,Crack,100.56,1.04,Completed,High,High,52.232
P009506,12-05-2025,Evening,NP002,Plastic Mug,Household Utility,M005,E026,1091,1048,1034,14,5.97,1.46,281.76,22.66,None,96.06,1.34,Completed,High,Medium,47.322
P009507,29-03-2021,Morning,NP004,Storage Box,Storage,M003,E013,1581,1531,1453,78,7.69,0.31,2478.18,12.16,Colour Defect,96.84,5.09,Completed,Medium,Low,22.264
P009508,27-10-2022,Evening,NP006,Kitchen Container,Kitchen Product,M001,E013,1400,1235,1190,45,6.82,0.47,700.58,12.93,Crack,88.21,3.64,Completed,Low,High,96.056
P009509,11-07-2024,Morning,NP001,Plastic Bucket,Household Utility,M004,E030,633,593,579,14,6.53,0.3,725.3,18.98,None,93.68,2.36,Completed,Medium,High,52.232
P009510,17-01-2025,Evening,NP006,Kitchen Container,Kitchen Product,M004,E006,386,398,378,20,7.56,0.35,223.87,30.01,Crack,103.11,5.03,Completed,Medium,High,96.056
P009511,01-06-2025,Morning,NP003,Plastic Chair,Furniture,M006,E029,848,785,736,49,5.87,1.07,2180.14,4.44,None,92.57,6.24,Completed,Medium,Medium,46.592
P009512,01-07-2023,Morning,NP002,Plastic Mug,Household Utility,M002,E001,772,729,722,7,5.78,1.38,185.25,19.71,Surface Defect,94.43,0.96,Completed,Medium,Medium,47.322
P009513,30-10-2024,Night,NP003,Plastic Chair,Furniture,M002,E026,245,232,212,20,7.5,0.04,654.07,36.34,Surface Defect,94.69,8.62,Review,Low,Medium,46.592
P009514,10-01-2024,Evening,NP006,Kitchen Container,Kitchen Product,M003,E024,584,564,550,14,5.57,0.12,331.38,32.33,Shape Defect,96.58,2.48,Completed,High,High,96.056
P009515,29-11-2023,Morning,NP002,Plastic Mug,Household Utility,M005,E019,294,276,260,16,6.82,1.34,68.96,7.05,Dimensional Defect,93.88,5.8,Completed,Medium,Medium,47.322
P009516,13-12-2023,Evening,NP004,Storage Box,Storage,M006,E022,1786,1786,1730,56,7.32,1.23,2892.03,31.09,None,100,3.14,Completed,Medium,Low,22.264
P009517,28-07-2025,Evening,NP005,Plastic Dustbin,Household Utility,M004,E015,221,225,213,12,7.97,1.07,464.74,7.81,Crack,101.81,5.33,Completed,Medium,Low,33.044
P009518,28-12-2024,Morning,NP002,Plastic Mug,Household Utility,M005,E020,234,215,206,9,6.4,1.51,52.88,32.41,Crack,91.88,4.19,Completed,Medium,Medium,47.322
P009519,03-02-2021,Morning,NP003,Plastic Chair,Furniture,M006,E017,808,689,648,41,6.88,0.4,1877.15,27.09,None,85.27,5.95,Completed,Low,Medium,46.592
P009520,09-05-2025,Morning,NP006,Kitchen Container,Kitchen Product,M001,E023,1055,1004,970,34,7.67,1.58,542.21,15.27,None,95.17,3.39,Completed,Medium,High,96.056
P009521,04-08-2025,Morning,NP001,Plastic Bucket,Household Utility,M004,E011,1748,1800,1684,116,7.1,1.11,2010.24,33.56,Shape Defect,102.97,6.44,Completed,Medium,High,52.232
P009522,17-07-2024,Morning,NP003,Plastic Chair,Furniture,M006,E016,204,191,179,12,5.75,0.66,522.38,4.03,Colour Defect,93.63,6.28,Completed,Medium,Medium,46.592
P009523,25-09-2021,Morning,NP005,Plastic Dustbin,Household Utility,M006,E028,1079,1044,998,46,5.64,1.33,2007.23,30.47,Shape Defect,96.76,4.41,Completed,Medium,Low,33.044
P009524,11-05-2024,Morning,NP003,Plastic Chair,Furniture,M004,E008,1687,1563,1416,147,7.34,0.78,4422.9,12.55,Surface Defect,92.65,9.4,Review,Low,Medium,46.592
P009525,29-05-2026,Morning,NP005,Plastic Dustbin,Household Utility,M003,E003,1481,1340,1282,58,7.09,1.43,2670.43,14.99,Surface Defect,90.48,4.33,Completed,Medium,Low,33.044
P009526,26-12-2021,Morning,NP005,Plastic Dustbin,Household Utility,M003,E023,941,801,780,21,6.15,0.68,1479.91,25.22,None,85.12,2.62,Completed,Low,Low,33.044
P009527,31-08-2023,Night,NP005,Plastic Dustbin,Household Utility,M003,E025,988,986,974,12,5.83,0.61,1916.92,20.68,Surface Defect,99.8,1.22,Completed,High,Low,33.044
P009528,01-02-2024,Evening,NP005,Plastic Dustbin,Household Utility,M005,E028,1372,1229,1145,84,6.47,0.28,2396.47,18.98,Dimensional Defect,89.58,6.83,Completed,Low,Low,33.044
P009529,16-06-2026,Evening,NP001,Plastic Bucket,Household Utility,M002,E007,1253,1211,1190,21,6.74,0.49,1433.44,22.22,Surface Defect,96.65,1.73,Completed,High,High,52.232
P009530,09-10-2021,Morning,NP004,Storage Box,Storage,M004,E010,1138,1066,1005,61,7.43,1.19,1883.77,39.05,None,93.67,5.72,Completed,Medium,Low,22.264
P009531,12-02-2021,Night,NP005,Plastic Dustbin,Household Utility,M002,E016,1491,1345,1314,31,7.58,1.59,2614.87,26.16,None,90.21,2.3,Completed,Medium,Low,33.044
P009532,14-01-2026,Evening,NP006,Kitchen Container,Kitchen Product,M006,E014,1583,1417,1342,75,5.75,0.32,744.39,2.63,Shape Defect,89.51,5.29,Completed,Low,High,96.056
P009533,03-01-2021,Night,NP005,Plastic Dustbin,Household Utility,M004,E006,1628,1552,1366,186,5.62,0,3033.64,29.58,Surface Defect,95.33,11.98,Review,Low,Low,33.044
P009534,15-04-2023,Morning,NP001,Plastic Bucket,Household Utility,M005,E015,1770,1823,1796,27,7.85,0.19,2206.95,9.95,Crack,102.99,1.48,Completed,High,High,52.232
P009535,16-01-2024,Morning,NP004,Storage Box,Storage,M005,E028,1706,1441,1268,173,6.38,0.07,2335.99,23.85,Surface Defect,84.47,12.01,Review,Low,Low,22.264
P009536,11-08-2022,Morning,NP005,Plastic Dustbin,Household Utility,M001,E009,807,764,727,37,7.82,0.07,1454.97,28.89,None,94.67,4.84,Completed,Medium,Low,33.044
P009537,28-07-2023,Evening,NP006,Kitchen Container,Kitchen Product,M001,E009,285,263,249,14,5.57,1.56,142.18,4.56,Crack,92.28,5.32,Completed,Medium,High,96.056
P009538,13-12-2021,Morning,NP004,Storage Box,Storage,M005,E025,716,708,639,69,7.56,0.33,1117.09,16.52,Surface Defect,98.88,9.75,Review,Low,Low,22.264
P009539,12-08-2021,Morning,NP006,Kitchen Container,Kitchen Product,M001,E004,1798,1755,1709,46,7.58,0.4,1014.62,26.03,None,97.61,2.62,Completed,High,High,96.056
P009540,18-10-2021,Morning,NP004,Storage Box,Storage,M002,E016,400,412,383,29,6.37,1.56,607.67,37.5,Colour Defect,103,7.04,Completed,Low,Low,22.264
P009541,10-09-2023,Evening,NP004,Storage Box,Storage,M001,E006,988,897,849,48,7.69,1.25,1531,12.38,Colour Defect,90.79,5.35,Completed,Medium,Low,22.264
P009542,13-09-2024,Morning,NP004,Storage Box,Storage,M005,E013,277,247,244,3,6.94,1.55,409.08,2.03,Dimensional Defect,89.17,1.21,Completed,Low,Low,22.264
P009543,22-07-2021,Evening,NP001,Plastic Bucket,Household Utility,M006,E003,718,584,540,44,6.91,0.54,662.44,2.39,None,81.34,7.53,Completed,Low,High,52.232
P009544,01-01-2023,Morning,NP005,Plastic Dustbin,Household Utility,M006,E005,1552,1456,1412,44,6.03,1.02,2732.42,9.58,None,93.81,3.02,Completed,Medium,Low,33.044
P009545,09-12-2024,Evening,NP003,Plastic Chair,Furniture,M001,E006,1541,1543,1408,135,5.53,0.01,4205.56,37.46,None,100.13,8.75,Review,Low,Medium,46.592
P009546,20-06-2023,Evening,NP004,Storage Box,Storage,M004,E028,247,233,231,2,7.42,1.39,344.24,20.71,Surface Defect,94.33,0.86,Completed,Medium,Low,22.264
P009547,28-08-2023,Night,NP002,Plastic Mug,Household Utility,M002,E002,1358,1375,1317,58,7.34,0.4,344.79,10.07,Shape Defect,101.25,4.22,Completed,Medium,Medium,47.322
P009548,09-09-2022,Morning,NP002,Plastic Mug,Household Utility,M006,E022,694,632,608,24,7.34,0.9,148.89,9.17,Dimensional Defect,91.07,3.8,Completed,Medium,Medium,47.322
P009549,09-09-2021,Evening,NP004,Storage Box,Storage,M002,E001,377,365,359,6,7.05,1.27,574.51,12.68,None,96.82,1.64,Completed,High,Low,22.264
P009550,12-02-2024,Evening,NP001,Plastic Bucket,Household Utility,M004,E002,1168,1164,1122,42,7.76,1.27,1376.7,26.58,Colour Defect,99.66,3.61,Completed,Medium,High,52.232
P009551,04-10-2025,Evening,NP005,Plastic Dustbin,Household Utility,M001,E017,725,716,690,26,6.15,1.32,1442.59,2.05,Surface Defect,98.76,3.63,Completed,Medium,Low,33.044
P009552,27-11-2021,Morning,NP005,Plastic Dustbin,Household Utility,M003,E017,1787,1609,1556,53,6.33,0.45,3095.2,30.38,Surface Defect,90.04,3.29,Completed,Medium,Low,33.044
P009553,24-03-2021,Morning,NP001,Plastic Bucket,Household Utility,M006,E029,1797,1777,1564,213,6.57,0.3,2105.63,36.18,Dimensional Defect,98.89,11.99,Review,Low,High,52.232
P009554,03-02-2021,Evening,NP002,Plastic Mug,Household Utility,M006,E004,1114,998,927,71,5.85,0.39,238.92,1.67,Crack,89.59,7.11,Completed,Low,Medium,47.322
P009555,08-06-2021,Morning,NP006,Kitchen Container,Kitchen Product,M003,E012,934,939,876,63,7.23,0.3,490.76,17.6,Surface Defect,100.54,6.71,Completed,Medium,High,96.056
P009556,07-05-2022,Night,NP006,Kitchen Container,Kitchen Product,M003,E014,425,360,349,11,7.14,1.57,199.85,10.13,None,84.71,3.06,Completed,Low,High,96.056
P009557,28-02-2022,Morning,NP002,Plastic Mug,Household Utility,M004,E014,1054,1060,1011,49,6.29,0.97,271.26,36.15,None,100.57,4.62,Completed,Medium,Medium,47.322
P009558,15-08-2022,Evening,NP002,Plastic Mug,Household Utility,M005,E029,469,457,424,33,6.07,1.17,116.83,3.81,Surface Defect,97.44,7.22,Completed,Low,Medium,47.322
P009559,19-03-2021,Evening,NP001,Plastic Bucket,Household Utility,M006,E020,1143,1118,1075,43,5.77,0.19,1326.95,4.56,None,97.81,3.85,Completed,Medium,High,52.232
P009560,18-10-2023,Morning,NP004,Storage Box,Storage,M001,E011,560,522,492,30,7.83,0.27,812.06,13.76,None,93.21,5.75,Completed,Medium,Low,22.264
P009561,08-06-2023,Morning,NP006,Kitchen Container,Kitchen Product,M002,E029,1662,1473,1403,70,6.47,1.46,872.97,36.79,None,88.63,4.75,Completed,Low,High,96.056
P009562,14-02-2024,Evening,NP003,Plastic Chair,Furniture,M003,E019,1332,1191,1116,75,5.63,0.75,3235.29,15.22,Shape Defect,89.41,6.3,Completed,Low,Medium,46.592
P009563,01-10-2023,Morning,NP001,Plastic Bucket,Household Utility,M002,E009,1675,1665,1638,27,7.94,0.87,2019.87,39.43,Surface Defect,99.4,1.62,Completed,High,High,52.232
P009564,13-05-2022,Morning,NP003,Plastic Chair,Furniture,M006,E007,1592,1635,1597,38,7.56,0.27,4268.95,7.3,None,102.7,2.32,Completed,High,Medium,46.592
P009565,28-09-2023,Morning,NP005,Plastic Dustbin,Household Utility,M005,E001,498,417,386,31,7.58,0.15,822.05,35.76,None,83.73,7.43,Completed,Low,Low,33.044
P009566,25-08-2025,Night,NP001,Plastic Bucket,Household Utility,M005,E014,858,832,807,25,6.58,0.53,1011,19.18,Dimensional Defect,96.97,3,Completed,High,High,52.232
P009567,20-09-2021,Evening,NP002,Plastic Mug,Household Utility,M001,E022,511,460,414,46,7.26,0.56,113.86,32.13,Colour Defect,90.02,10,Review,Low,Medium,47.322
P009568,03-04-2024,Morning,NP006,Kitchen Container,Kitchen Product,M005,E006,1461,1398,1364,34,7.09,0.83,725.36,36.13,None,95.69,2.43,Completed,High,High,96.056
P009569,08-04-2021,Night,NP002,Plastic Mug,Household Utility,M004,E008,1004,979,941,38,5.71,0.43,249.84,8.12,Shape Defect,97.51,3.88,Completed,Medium,Medium,47.322
P009570,10-03-2025,Evening,NP003,Plastic Chair,Furniture,M001,E029,187,193,187,6,6.8,1.36,538.48,33.85,None,103.21,3.11,Completed,Medium,Medium,46.592
P009571,30-09-2023,Evening,NP005,Plastic Dustbin,Household Utility,M001,E030,781,718,634,84,5.52,1.22,1424.88,24.82,Surface Defect,91.93,11.7,Review,Low,Low,33.044
